episode, total_reward, respect, done
230, -240.71896900899605, 21.0, 1.0
435, -456.14375677240616, 37.0, 1.0
125, -115.99805637407974, 9.0, 1.0
134, -168.42403317210187, 3.0, 1.0
1031, -1105.0902026140734, 119.0, 1.0
269, -226.03251385589144, 16.0, 1.0
491, -593.0804357179679, 75.0, 1.0
194, -187.97463400967223, 20.0, 1.0
459, -434.9682956317697, 38.0, 1.0
419, -382.5780782864407, 40.0, 1.0
108, -226.3013538851553, 29.0, 1.0
149, -145.50653994431127, 15.0, 1.0
370, -397.06341860850415, 47.0, 1.0
116, -184.42399972847556, 25.0, 1.0
674, -650.4970137584539, 63.0, 1.0
107, -83.64394122248068, 2.0, 1.0
25, -39.09864321305496, 4.0, 1.0
138, -124.90312180545499, 3.0, 1.0
144, -109.69187013151135, 2.0, 1.0
252, -361.50115666140715, 45.0, 1.0
297, -263.1043316752642, 25.0, 1.0
54, -44.25874372386676, 2.0, 1.0
61, -36.050913815321856, 0.0, 1.0
218, -171.86690973617613, 12.0, 1.0
319, -249.0957508319061, 19.0, 1.0
228, -201.11765638475686, 17.0, 1.0
122, -132.61683664450777, 15.0, 1.0
78, -163.52823319090473, 24.0, 1.0
153, -85.79569800583594, 0.0, 1.0
35, -36.65372874022272, 3.0, 1.0
363, -223.2494860834029, 15.0, 1.0
127, -99.26031394750834, 10.0, 1.0
167, -266.6808253246752, 31.0, 1.0
322, -234.68380043095044, 13.0, 1.0
399, -353.8874847735617, 31.0, 1.0
51, -84.4538027158758, 10.0, 1.0
159, -133.60654535541946, 14.0, 1.0
134, -167.14256781359774, 16.0, 1.0
177, -149.32899414437398, 1.0, 1.0
131, -98.42729650384926, 8.0, 1.0
200, -121.4376808825123, 8.0, 1.0
642, -620.9143685439533, 68.0, 1.0
47, -28.847946246956205, 0.0, 1.0
528, -384.21241326766466, 38.0, 1.0
182, -91.21976712249509, 4.0, 1.0
173, -179.82024631949415, 22.0, 1.0
98, -78.8941046112435, 5.0, 1.0
118, -127.14103957044003, 11.0, 1.0
150, -200.87670204150223, 25.0, 1.0
142, -164.32697891883763, 22.0, 1.0
80, -213.87462315214708, 32.0, 1.0
202, -280.0574434093869, 31.0, 1.0
34, -60.33343976504973, 7.0, 1.0
91, -54.82980786675939, 5.0, 1.0
140, -167.17383328489979, 22.0, 1.0
32, -23.466350453264464, 0.0, 1.0
173, -258.60112351258556, 35.0, 1.0
175, -257.55340924635755, 37.0, 1.0
138, -86.39394377487419, 7.0, 1.0
121, -174.35187863871846, 16.0, 1.0
49, -51.91193448143838, 5.0, 1.0
213, -170.32810823951942, 20.0, 1.0
156, -122.63956714726335, 13.0, 1.0
126, -128.70447860451856, 17.0, 1.0
194, -299.199951981698, 29.0, 1.0
89, -25.942599748826325, 0.0, 1.0
249, -230.64435592505703, 27.0, 1.0
163, -141.19783489917674, 7.0, 1.0
342, -281.5132145189823, 22.0, 1.0
11, -60.73910485444682, 10.0, 1.0
246, -185.19912304785785, 20.0, 1.0
158, -189.30063708331807, 25.0, 1.0
2, -5.2077999431324535, 1.0, 1.0
134, -170.96250665543965, 22.0, 1.0
76, -46.35078557816061, 3.0, 1.0
78, -32.3376738380615, 2.0, 1.0
117, -154.5836413956566, 20.0, 1.0
73, -80.20464491993961, 11.0, 1.0
34, -31.87557745519126, 3.0, 1.0
94, -58.35277011130075, 3.0, 1.0
280, -253.83002419812573, 22.0, 1.0
42, -14.723932652470682, 0.0, 1.0
130, -208.83531890133608, 28.0, 1.0
168, -220.57634859330264, 18.0, 1.0
40, -42.783855011016485, 3.0, 1.0
66, -58.85787494058638, 4.0, 1.0
143, -116.02783902286748, 13.0, 1.0
83, -104.53898179378142, 6.0, 1.0
144, -177.04930018919566, 8.0, 1.0
74, -107.45177464878272, 14.0, 1.0
212, -100.34587887098077, 7.0, 1.0
121, -155.17530049766876, 18.0, 1.0
81, -38.10046513535492, 0.0, 1.0
78, -135.03704435399342, 10.0, 1.0
199, -367.0618615143238, 47.0, 1.0
108, -118.78275146710398, 9.0, 1.0
75, -48.16129588422713, 3.0, 1.0
89, -147.7138256605431, 22.0, 1.0
77, -32.85847210680941, 1.0, 1.0
60, -55.51067486329664, 4.0, 1.0
130, -113.277792321852, 12.0, 1.0
137, -113.99272426800614, 13.0, 1.0
64, -79.91018674355463, 7.0, 1.0
93, -134.25685104175275, 15.0, 1.0
184, -165.5874559906886, 16.0, 1.0
71, -65.00569380190139, 5.0, 1.0
118, -52.43327308737819, 1.0, 1.0
265, -230.22474800827644, 20.0, 1.0
99, -90.5203694558767, 11.0, 1.0
71, -84.0599119506922, 8.0, 1.0
176, -158.6559930580191, 13.0, 1.0
99, -102.13585137651305, 12.0, 1.0
210, -241.30876197812114, 21.0, 1.0
196, -104.28614838446751, 4.0, 1.0
53, -81.90944875216329, 5.0, 1.0
90, -95.43139065568175, 8.0, 1.0
93, -120.48713736151947, 10.0, 1.0
66, -114.98522457825042, 12.0, 1.0
40, -75.83296476039921, 10.0, 1.0
181, -195.01784943330674, 23.0, 1.0
52, -137.96996799662335, 15.0, 1.0
195, -118.04043961588212, 9.0, 1.0
134, -97.16604629603195, 5.0, 1.0
129, -245.4078975324901, 24.0, 1.0
165, -225.44439678379558, 28.0, 1.0
107, -175.44612875283644, 20.0, 1.0
183, -239.1603198246898, 21.0, 1.0
193, -239.50834752746283, 19.0, 1.0
131, -152.4290454332254, 10.0, 1.0
122, -251.82929594615385, 33.0, 1.0
133, -125.26160183496016, 9.0, 1.0
33, -46.330182087491536, 4.0, 1.0
172, -145.54141514507262, 3.0, 1.0
190, -204.8522940390907, 22.0, 1.0
141, -78.44954995262806, 7.0, 1.0
26, -15.615741437113341, 1.0, 1.0
50, -25.33475453541804, 2.0, 1.0
171, -95.8850087611393, 4.0, 1.0
132, -94.76889263761134, 11.0, 1.0
50, -31.62019528360869, 2.0, 1.0
117, -103.42417861432568, 4.0, 1.0
23, -10.165468119711678, 0.0, 1.0
73, -78.75516265172737, 10.0, 1.0
106, -128.4807692695501, 15.0, 1.0
87, -48.330149758674324, 3.0, 1.0
67, -77.75231765146323, 6.0, 1.0
224, -302.53599727071406, 40.0, 1.0
142, -219.14005406982494, 27.0, 1.0
113, -153.64234791079218, 16.0, 1.0
53, -69.34393136636608, 6.0, 1.0
64, -91.1349087326981, 4.0, 1.0
118, -89.98402580729683, 7.0, 1.0
68, -65.69108395599085, 0.0, 1.0
61, -81.55300199838518, 4.0, 1.0
29, -44.04215390551751, 3.0, 1.0
56, -48.332006940576264, 3.0, 1.0
98, -184.2494060672114, 23.0, 1.0
42, -90.58434491026213, 13.0, 1.0
98, -130.5463637209773, 10.0, 1.0
195, -74.71433765867545, 3.0, 1.0
99, -168.29401867265355, 21.0, 1.0
6, -0.2673332792985086, 0.0, 1.0
109, -136.41509110587614, 15.0, 1.0
73, -120.43375213724181, 16.0, 1.0
87, -135.66476115505415, 19.0, 1.0
129, -121.12809077909233, 15.0, 1.0
118, -79.93920442818491, 7.0, 1.0
100, -171.79412804306466, 22.0, 1.0
71, -141.9296695441811, 19.0, 1.0
136, -144.62871883752084, 15.0, 1.0
125, -241.97348262271288, 26.0, 1.0
68, -125.28601696510005, 11.0, 1.0
32, -20.47943933593434, 0.0, 1.0
44, -35.62238455880586, 3.0, 1.0
130, -287.5444750856132, 35.0, 1.0
60, -109.365504899663, 12.0, 1.0
60, -29.51302250704273, 0.0, 1.0
101, -190.30497051186825, 26.0, 1.0
30, -11.94635142555329, 0.0, 1.0
290, -234.3958982758778, 25.0, 1.0
185, -164.4726585139306, 16.0, 1.0
56, -90.90203487676689, 10.0, 1.0
97, -63.91467421531796, 5.0, 1.0
20, -32.35220703750164, 3.0, 1.0
120, -129.99416586693582, 15.0, 1.0
57, -70.70284938180993, 6.0, 1.0
55, -65.20976827134977, 5.0, 1.0
68, -50.369024757514055, 5.0, 1.0
92, -81.26652729613672, 6.0, 1.0
50, -79.6919981222813, 11.0, 1.0
117, -149.82492705976915, 21.0, 1.0
65, -70.12584128573819, 8.0, 1.0
77, -82.61724466853988, 7.0, 1.0
47, -93.29232447182065, 13.0, 1.0
64, -90.19609053224315, 13.0, 1.0
182, -187.93796266909723, 16.0, 1.0
133, -202.99546264583054, 20.0, 1.0
38, -40.734104084527075, 2.0, 1.0
86, -159.72009677334765, 8.0, 1.0
81, -120.8263560794799, 16.0, 1.0
74, -79.37274218156811, 6.0, 1.0
167, -149.8526298773231, 18.0, 1.0
108, -130.34265834858044, 12.0, 1.0
32, -58.68856262334559, 5.0, 1.0
121, -90.9972532088637, 9.0, 1.0
58, -87.36827115096423, 10.0, 1.0
125, -220.97611364458774, 31.0, 1.0
212, -461.77435395160103, 47.0, 1.0
151, -50.3420901738551, 2.0, 1.0
76, -103.12133800490581, 13.0, 1.0
103, -110.65205786670552, 10.0, 1.0
95, -206.50219445906487, 22.0, 1.0
214, -221.3283918943283, 25.0, 1.0
94, -89.14167214976113, 9.0, 1.0
30, -39.87195922056586, 4.0, 1.0
79, -63.518266111056626, 8.0, 1.0
122, -119.08908068213591, 13.0, 1.0
123, -229.60783711378397, 26.0, 1.0
127, -195.17182235491902, 25.0, 1.0
96, -62.612619016914834, 3.0, 1.0
65, -118.97456839811854, 8.0, 1.0
25, -11.350098853380429, 0.0, 1.0
21, -57.79940645921729, 6.0, 1.0
40, -18.589387885157105, 0.0, 1.0
33, -45.73795161128796, 3.0, 1.0
147, -255.2443376541732, 28.0, 1.0
158, -217.00176506695328, 29.0, 1.0
52, -94.76051752568584, 11.0, 1.0
48, -42.739428526795805, 2.0, 1.0
87, -91.56828239537391, 12.0, 1.0
28, -54.465942816973744, 6.0, 1.0
156, -127.65941888452438, 15.0, 1.0
63, -89.75870483450007, 11.0, 1.0
85, -128.1375157632395, 15.0, 1.0
21, -15.530814588645345, 1.0, 1.0
183, -148.3295995911288, 17.0, 1.0
96, -39.874521522316186, 1.0, 1.0
75, -34.51939655030436, 2.0, 1.0
120, -168.80002253558956, 14.0, 1.0
144, -91.40694166008164, 3.0, 1.0
109, -110.53623959950096, 9.0, 1.0
81, -235.54198565372127, 32.0, 1.0
51, -39.06171460977458, 3.0, 1.0
105, -148.54821491316437, 19.0, 1.0
99, -69.03135105895382, 4.0, 1.0
77, -72.39299277499464, 7.0, 1.0
61, -52.842801367252136, 6.0, 1.0
92, -167.34778678171367, 25.0, 1.0
141, -150.48582590868529, 15.0, 1.0
28, -81.44503860637558, 12.0, 1.0
84, -55.09660581451713, 3.0, 1.0
92, -63.57087680693918, 1.0, 1.0
51, -37.70198824225157, 2.0, 1.0
155, -133.36712650331134, 6.0, 1.0
242, -330.7689075324541, 35.0, 1.0
72, -133.11789403229278, 17.0, 1.0
148, -104.4663272742817, 3.0, 1.0
142, -198.0846273144657, 24.0, 1.0
62, -91.75259769766292, 10.0, 1.0
97, -151.00235657207512, 17.0, 1.0
54, -141.64681046022784, 16.0, 1.0
59, -64.0452388812392, 6.0, 1.0
42, -29.77895822989078, 1.0, 1.0
185, -128.51281012466794, 11.0, 1.0
126, -96.19530281498922, 9.0, 1.0
38, -41.537017172589636, 3.0, 1.0
213, -194.9676287194773, 13.0, 1.0
53, -62.921106804278864, 4.0, 1.0
48, -51.419796886845155, 5.0, 1.0
98, -120.5977458519236, 9.0, 1.0
75, -69.28123648498303, 4.0, 1.0
48, -49.66062828485674, 4.0, 1.0
46, -79.010433075688, 10.0, 1.0
66, -75.89500505518605, 8.0, 1.0
87, -246.98860365978922, 30.0, 1.0
49, -63.09892336060081, 7.0, 1.0
93, -113.11767056563757, 13.0, 1.0
32, -17.58584884608209, 0.0, 1.0
237, -472.1096758730483, 53.0, 1.0
69, -49.318969025941826, 4.0, 1.0
55, -70.99952938202375, 8.0, 1.0
157, -130.68960968571074, 6.0, 1.0
52, -96.2605865410564, 7.0, 1.0
20, -7.754538033817006, 0.0, 1.0
85, -94.97108939079465, 9.0, 1.0
55, -10.23153824475714, 0.0, 1.0
32, -16.63537789287484, 0.0, 1.0
62, -58.909902386227486, 7.0, 1.0
86, -58.80699482020339, 4.0, 1.0
141, -238.88909118401227, 21.0, 1.0
110, -164.27693451347758, 22.0, 1.0
88, -116.80184670995891, 12.0, 1.0
48, -36.032490571031374, 3.0, 1.0
126, -125.59884983396896, 12.0, 1.0
37, -32.87698058545471, 0.0, 1.0
4, 0.2092964282239851, 0.0, 1.0
100, -93.77093499280397, 8.0, 1.0
273, -294.7395823655476, 39.0, 1.0
36, -53.3139100742117, 7.0, 1.0
60, -44.901104352453046, 4.0, 1.0
49, -42.31202001284932, 3.0, 1.0
62, -115.33194994196342, 14.0, 1.0
64, -31.04603887617359, 2.0, 1.0
158, -253.24118240405656, 36.0, 1.0
64, -70.22059873128356, 7.0, 1.0
47, -92.06160908346158, 13.0, 1.0
59, -125.44999625521818, 19.0, 1.0
16, -40.05066693920441, 6.0, 1.0
56, -55.75006168502664, 4.0, 1.0
75, -75.94422847857321, 10.0, 1.0
64, -37.372476150707435, 2.0, 1.0
29, -75.59067106767668, 10.0, 1.0
56, -29.875706788309902, 0.0, 1.0
68, -114.88063981915018, 11.0, 1.0
53, -72.68714150213378, 6.0, 1.0
111, -104.63037473962041, 9.0, 1.0
43, -41.432569889018666, 3.0, 1.0
52, -77.49827373455679, 9.0, 1.0
93, -92.92441990581594, 10.0, 1.0
78, -152.2745540046053, 22.0, 1.0
31, -22.080659838241168, 0.0, 1.0
210, -234.72183760976029, 28.0, 1.0
161, -103.34178425359123, 8.0, 1.0
29, -24.07105478797262, 2.0, 1.0
107, -67.60572813710422, 1.0, 1.0
77, -122.93477599786425, 14.0, 1.0
34, -49.23303930725691, 7.0, 1.0
45, -17.828728730104803, 1.0, 1.0
78, -73.2819240639384, 5.0, 1.0
154, -262.01688826247164, 35.0, 1.0
15, -28.788696209669556, 4.0, 1.0
50, -43.95552537023713, 5.0, 1.0
31, -19.237078469066496, 0.0, 1.0
75, -71.9128239571312, 0.0, 1.0
46, -42.50110550118129, 3.0, 1.0
38, -49.11977391074051, 5.0, 1.0
36, -30.893722153713593, 3.0, 1.0
83, -168.04284533849878, 17.0, 1.0
176, -217.249200808618, 27.0, 1.0
248, -305.7901096239881, 41.0, 1.0
40, -60.055596166317976, 6.0, 1.0
136, -101.96682321624468, 7.0, 1.0
86, -217.91349904751064, 24.0, 1.0
47, -81.77934130274795, 8.0, 1.0
36, -69.56730892574437, 8.0, 1.0
142, -298.8271088446069, 38.0, 1.0
17, -35.50256729103557, 5.0, 1.0
41, -86.09488119423568, 12.0, 1.0
52, -71.50990675944644, 6.0, 1.0
41, -106.62591895469167, 15.0, 1.0
45, -29.18293696748342, 3.0, 1.0
77, -61.919246289043585, 3.0, 1.0
42, -19.134079431798266, 1.0, 1.0
48, -82.66440592301498, 10.0, 1.0
121, -173.59652090699043, 20.0, 1.0
53, -90.23525007256906, 12.0, 1.0
18, -44.85742427616905, 7.0, 1.0
57, -83.22690767317673, 11.0, 1.0
59, -68.74548612111232, 6.0, 1.0
51, -104.58849118076006, 9.0, 1.0
33, -55.19707664664046, 8.0, 1.0
51, -86.89068683509467, 9.0, 1.0
38, -65.55574860727448, 6.0, 1.0
47, -28.411730666504454, 0.0, 1.0
81, -97.37497524284349, 12.0, 1.0
69, -54.12625002681955, 6.0, 1.0
49, -75.83776109205728, 8.0, 1.0
19, -43.43941764635659, 6.0, 1.0
114, -123.3691451772963, 13.0, 1.0
65, -44.181993627647685, 0.0, 1.0
56, -41.68275051047921, 2.0, 1.0
51, -50.1351785361476, 6.0, 1.0
115, -100.77449659715074, 8.0, 1.0
76, -83.51907842963266, 7.0, 1.0
65, -71.98956195376994, 7.0, 1.0
73, -89.57161860765942, 10.0, 1.0
118, -197.08644157369184, 27.0, 1.0
73, -56.23884664246888, 5.0, 1.0
22, -13.016185472561315, 0.0, 1.0
52, -32.65916421262876, 0.0, 1.0
102, -114.52595638752106, 16.0, 1.0
107, -89.02255744482542, 6.0, 1.0
65, -48.486212873654104, 4.0, 1.0
33, -32.73432915736698, 4.0, 1.0
49, -77.7659295843431, 5.0, 1.0
78, -81.48912950173606, 6.0, 1.0
96, -162.71570593453882, 23.0, 1.0
30, -35.414250272607596, 3.0, 1.0
92, -87.3694696690708, 10.0, 1.0
81, -198.49173883623672, 22.0, 1.0
6, -29.785000008896983, 5.0, 1.0
51, -24.578448205922374, 2.0, 1.0
61, -46.438075570312975, 4.0, 1.0
55, -116.53307905172917, 18.0, 1.0
21, -3.3461195497301164, 0.0, 1.0
133, -111.92506042442264, 9.0, 1.0
73, -92.049001063477, 11.0, 1.0
99, -185.46463152805683, 25.0, 1.0
88, -98.77154679633635, 11.0, 1.0
44, -45.72207727261675, 5.0, 1.0
158, -329.56377354357045, 41.0, 1.0
79, -80.8277951453733, 8.0, 1.0
61, -137.03942009006963, 21.0, 1.0
107, -154.9514138140791, 16.0, 1.0
76, -81.90742637049762, 3.0, 1.0
55, -105.20845767453339, 9.0, 1.0
92, -49.81648006234816, 4.0, 1.0
89, -39.318602522220246, 3.0, 1.0
46, -32.10562205212406, 1.0, 1.0
51, -58.94390113563292, 0.0, 1.0
65, -70.06962640307817, 7.0, 1.0
38, -33.922520088916365, 3.0, 1.0
32, -36.727062923847726, 1.0, 1.0
86, -99.75880086803099, 8.0, 1.0
57, -78.99006409067766, 11.0, 1.0
109, -69.599353246178, 4.0, 1.0
63, -58.88440327097939, 4.0, 1.0
34, -5.564383063144328, 0.0, 1.0
50, -53.752805838022, 1.0, 1.0
67, -69.6994802455762, 7.0, 1.0
39, -43.743404892793265, 3.0, 1.0
57, -41.43744185596974, 2.0, 1.0
84, -193.6813363536582, 27.0, 1.0
47, -102.01755696935415, 10.0, 1.0
70, -65.67342954253952, 7.0, 1.0
58, -69.3490602737331, 3.0, 1.0
100, -102.11340448521715, 11.0, 1.0
72, -66.02802533510248, 9.0, 1.0
49, -120.68698457923074, 12.0, 1.0
69, -51.58985099945325, 0.0, 1.0
15, -19.087395295821995, 2.0, 1.0
66, -89.05213999008338, 10.0, 1.0
81, -75.066253518662, 8.0, 1.0
64, -42.26146305663491, 3.0, 1.0
46, -124.65422195446361, 19.0, 1.0
92, -58.88727617457133, 4.0, 1.0
76, -75.05140779919832, 7.0, 1.0
38, -37.37169191596018, 4.0, 1.0
97, -105.73669211548949, 12.0, 1.0
62, -67.15183071581906, 6.0, 1.0
65, -34.02664867544051, 2.0, 1.0
44, -54.27497966225094, 7.0, 1.0
28, -23.311843719140754, 2.0, 1.0
40, -31.828117550860934, 0.0, 1.0
116, -56.6186783514935, 4.0, 1.0
34, -55.67363172492263, 5.0, 1.0
84, -173.9203954762794, 18.0, 1.0
45, -51.50220550765477, 7.0, 1.0
35, -50.94428737209886, 5.0, 1.0
92, -180.8156654486227, 20.0, 1.0
46, -42.538022062290025, 3.0, 1.0
23, -70.29570692953024, 11.0, 1.0
16, -25.99876702542242, 4.0, 1.0
76, -72.60862213896986, 5.0, 1.0
127, -230.27299421117792, 27.0, 1.0
70, -181.8176510276081, 20.0, 1.0
65, -144.61806315609724, 21.0, 1.0
141, -182.14752565375, 23.0, 1.0
73, -181.2564565990378, 25.0, 1.0
33, -21.15743404551479, 1.0, 1.0
42, -38.804637051719254, 0.0, 1.0
145, -167.40347393673693, 19.0, 1.0
40, -58.80120834360063, 4.0, 1.0
22, -21.24715038468867, 1.0, 1.0
78, -86.38377926870393, 11.0, 1.0
29, -6.253838313224996, 0.0, 1.0
36, -24.569822682195795, 1.0, 1.0
40, -58.101523968023166, 8.0, 1.0
65, -66.17703525497454, 8.0, 1.0
48, -43.9230237380139, 5.0, 1.0
81, -128.4289467191415, 17.0, 1.0
25, -55.64347962339491, 8.0, 1.0
32, -64.71285946409432, 9.0, 1.0
66, -122.32926397745388, 17.0, 1.0
43, -28.603922730496105, 2.0, 1.0
40, -46.11319573359722, 3.0, 1.0
42, -79.78152673212732, 11.0, 1.0
98, -72.12498812841739, 8.0, 1.0
64, -95.43724359390237, 12.0, 1.0
92, -262.3064441045003, 37.0, 1.0
28, -67.36522789919931, 7.0, 1.0
30, -53.675192766723015, 6.0, 1.0
98, -128.34937341510735, 15.0, 1.0
61, -33.120749182505946, 3.0, 1.0
164, -165.10324108779457, 15.0, 1.0
52, -57.565839689326275, 6.0, 1.0
113, -215.3774867053276, 32.0, 1.0
44, -89.99830717076205, 9.0, 1.0
26, -17.039953087326868, 0.0, 1.0
117, -226.79125662659558, 26.0, 1.0
44, -50.25851105129394, 4.0, 1.0
29, -51.03165043791313, 6.0, 1.0
66, -60.575618108595, 5.0, 1.0
100, -95.85315231554519, 8.0, 1.0
41, -93.05244896604263, 12.0, 1.0
45, -20.187246720332897, 2.0, 1.0
60, -95.78806315218449, 12.0, 1.0
53, -23.43588942589832, 0.0, 1.0
99, -61.248285594547184, 2.0, 1.0
50, -79.65089042136553, 8.0, 1.0
27, -43.4865502887061, 4.0, 1.0
62, -60.227886694951884, 7.0, 1.0
49, -47.63817147971437, 5.0, 1.0
31, -17.25134370234613, 0.0, 1.0
42, -73.49349938960856, 10.0, 1.0
108, -200.025028519575, 17.0, 1.0
29, -18.91795146159841, 0.0, 1.0
21, -12.252825529934594, 1.0, 1.0
43, -68.45324931817694, 6.0, 1.0
47, -54.0599903328588, 3.0, 1.0
47, -44.70335169798111, 0.0, 1.0
39, -73.8267866687422, 8.0, 1.0
32, -46.494452203497325, 0.0, 1.0
72, -104.94957531704779, 14.0, 1.0
20, -32.65527901845493, 4.0, 1.0
35, -87.82425137666785, 11.0, 1.0
50, -67.75436075278553, 8.0, 1.0
16, -31.071562671487214, 4.0, 1.0
61, -51.75601006036839, 5.0, 1.0
92, -99.82099416844612, 10.0, 1.0
34, -66.24529987946836, 8.0, 1.0
63, -40.752686692260646, 0.0, 1.0
47, -45.85811892678684, 5.0, 1.0
31, -43.89084079039857, 6.0, 1.0
85, -249.39932939514568, 33.0, 1.0
43, -122.37238565524427, 19.0, 1.0
55, -40.491347040341026, 3.0, 1.0
72, -75.35784246215675, 8.0, 1.0
69, -130.99580108399155, 14.0, 1.0
47, -49.89917391582201, 0.0, 1.0
30, -35.38307382830537, 3.0, 1.0
182, -217.0161464471503, 19.0, 1.0
25, -39.35711555177791, 4.0, 1.0
102, -69.00613222087247, 6.0, 1.0
49, -45.71086986047465, 4.0, 1.0
92, -148.83182916851166, 17.0, 1.0
22, -54.64471934392214, 4.0, 1.0
52, -18.649329916641463, 1.0, 1.0
55, -116.52701356593442, 17.0, 1.0
36, -44.309133224387686, 4.0, 1.0
31, -55.78432060772279, 6.0, 1.0
79, -132.6218183748063, 18.0, 1.0
28, -36.21543914658987, 5.0, 1.0
93, -81.26100163245485, 10.0, 1.0
79, -89.92611549824647, 11.0, 1.0
48, -91.85520494255897, 11.0, 1.0
41, -21.344075539876343, 2.0, 1.0
64, -146.39248603464105, 11.0, 1.0
44, -65.50171378636418, 8.0, 1.0
78, -62.67578240053574, 7.0, 1.0
70, -49.29767330780398, 6.0, 1.0
44, -97.48246551202284, 13.0, 1.0
70, -53.4869903735827, 4.0, 1.0
59, -91.10249417808022, 8.0, 1.0
57, -90.26694111908309, 12.0, 1.0
48, -81.73834116462059, 10.0, 1.0
47, -37.866188022757626, 1.0, 1.0
51, -11.680674286172296, 0.0, 1.0
22, -23.969374114993553, 2.0, 1.0
41, -73.67282885545598, 6.0, 1.0
129, -360.3863966211983, 42.0, 1.0
92, -278.23545169578, 36.0, 1.0
46, -50.390311921918546, 3.0, 1.0
59, -34.915837738692034, 4.0, 1.0
97, -75.49393814281521, 8.0, 1.0
43, -31.608613918820325, 1.0, 1.0
28, -5.697051214828746, 0.0, 1.0
51, -40.7915623575382, 5.0, 1.0
92, -104.13850326069337, 6.0, 1.0
26, -36.29923360453912, 4.0, 1.0
45, -60.33788447710133, 4.0, 1.0
85, -142.86688702771661, 19.0, 1.0
21, -56.281143242495816, 9.0, 1.0
57, -62.854253511920916, 8.0, 1.0
81, -121.26679055493683, 14.0, 1.0
55, -66.12461890112385, 4.0, 1.0
54, -61.39521593855408, 7.0, 1.0
146, -349.58189564938243, 42.0, 1.0
28, -34.144043071032215, 3.0, 1.0
47, -95.78093295791655, 14.0, 1.0
79, -206.44341132952286, 20.0, 1.0
32, -19.74986208298989, 0.0, 1.0
73, -180.1045144766826, 21.0, 1.0
83, -164.06106136501828, 17.0, 1.0
82, -58.89219761604488, 5.0, 1.0
44, -70.22287759822116, 10.0, 1.0
56, -105.30896933885016, 16.0, 1.0
53, -11.699846310295607, 0.0, 1.0
107, -107.41201422038255, 12.0, 1.0
62, -76.96296799854386, 8.0, 1.0
27, -44.99044093342478, 2.0, 1.0
51, -50.488703191307074, 4.0, 1.0
71, -159.20401614607474, 16.0, 1.0
67, -105.27540768585975, 9.0, 1.0
47, -85.28245925235288, 13.0, 1.0
100, -299.0314709793246, 35.0, 1.0
60, -68.54049313704498, 7.0, 1.0
73, -40.66417449773776, 3.0, 1.0
68, -163.79412366312573, 13.0, 1.0
31, -15.633450730318682, 0.0, 1.0
35, -43.783490106346996, 3.0, 1.0
67, -69.09999411111433, 9.0, 1.0
23, -29.188554914963028, 2.0, 1.0
