episode, total_reward, respect, done
694, -493.254038688848, 22.0, 1.0
34, -40.192877888146576, 5.0, 1.0
199, -184.9882914987697, 12.0, 1.0
137, -96.77856531059153, 0.0, 1.0
101, -90.78181581100053, 6.0, 1.0
281, -290.5740645807285, 27.0, 1.0
13, -7.488181565080626, 0.0, 1.0
124, -90.63721335303272, 3.0, 1.0
264, -302.52243166865384, 25.0, 1.0
259, -281.8134290612572, 25.0, 1.0
94, -74.90606237271196, 3.0, 1.0
367, -468.33784544074393, 34.0, 1.0
81, -84.69003881767021, 7.0, 1.0
122, -73.75425437548049, 1.0, 1.0
263, -409.4424100112598, 46.0, 1.0
175, -162.5585781594259, 12.0, 1.0
422, -327.8884004306395, 13.0, 1.0
817, -545.4103855118549, 15.0, 1.0
107, -97.68947704447922, 0.0, 1.0
182, -182.53691274662958, 15.0, 1.0
74, -69.0384324182528, 3.0, 1.0
89, -102.07541880132958, 10.0, 1.0
439, -361.5652219579006, 16.0, 1.0
95, -55.2889887061406, 0.0, 1.0
406, -639.6220381858088, 51.0, 1.0
111, -76.99315636505725, 1.0, 1.0
95, -90.44278580371109, 9.0, 1.0
271, -163.96600073348307, 8.0, 1.0
28, -21.652270733811054, 0.0, 1.0
161, -169.9945211102738, 13.0, 1.0
150, -179.42470168989433, 14.0, 1.0
68, -72.99544962686537, 6.0, 1.0
127, -130.69000779357694, 10.0, 1.0
179, -173.72395499061736, 14.0, 1.0
182, -266.0371522711385, 28.0, 1.0
44, -43.452785728519736, 3.0, 1.0
153, -286.39534867196477, 28.0, 1.0
246, -302.4437467086148, 36.0, 1.0
136, -105.41932562177159, 7.0, 1.0
183, -167.87793791089115, 14.0, 1.0
220, -171.06023580728532, 8.0, 1.0
113, -156.42588725499644, 20.0, 1.0
199, -190.1110382037473, 14.0, 1.0
318, -185.97084341331052, 4.0, 1.0
151, -109.29653711418827, 6.0, 1.0
125, -222.70941946743656, 25.0, 1.0
84, -87.05534042093794, 8.0, 1.0
147, -141.63367022431888, 12.0, 1.0
152, -138.48586329003516, 11.0, 1.0
154, -100.45858539364598, 4.0, 1.0
167, -197.96215075915825, 22.0, 1.0
87, -125.84491202196963, 14.0, 1.0
146, -118.61189236717952, 5.0, 1.0
149, -197.76988522003967, 20.0, 1.0
97, -144.69294962158614, 16.0, 1.0
285, -324.28758601004256, 27.0, 1.0
130, -211.62714954852322, 26.0, 1.0
233, -336.501033919642, 38.0, 1.0
171, -207.49108100454552, 25.0, 1.0
116, -78.86007981922016, 4.0, 1.0
61, -42.60191764240407, 4.0, 1.0
25, -20.010405433592663, 0.0, 1.0
359, -485.243396452972, 51.0, 1.0
127, -102.00326005855999, 7.0, 1.0
297, -306.54217373451195, 31.0, 1.0
48, -42.564933370100285, 3.0, 1.0
233, -164.56308578164314, 11.0, 1.0
68, -78.21027458963297, 6.0, 1.0
169, -118.09183216670543, 7.0, 1.0
108, -85.51211659476404, 4.0, 1.0
114, -80.0262914843414, 5.0, 1.0
129, -117.17443797168616, 11.0, 1.0
132, -172.41468649586457, 20.0, 1.0
126, -156.3302709089065, 19.0, 1.0
114, -109.17247035106212, 10.0, 1.0
48, -49.770954875800314, 4.0, 1.0
117, -110.01261010245328, 12.0, 1.0
112, -83.22430104567484, 4.0, 1.0
123, -88.02914310714951, 8.0, 1.0
83, -66.0390262668475, 5.0, 1.0
28, -40.799975690350244, 3.0, 1.0
54, -25.017503635590042, 0.0, 1.0
30, -50.43411174713093, 4.0, 1.0
149, -102.49110113131617, 6.0, 1.0
327, -625.3017541800656, 70.0, 1.0
170, -107.29744885464642, 3.0, 1.0
160, -101.42641068831244, 0.0, 1.0
113, -95.88377267060201, 7.0, 1.0
101, -137.50594460305527, 12.0, 1.0
153, -248.16649467081317, 27.0, 1.0
75, -62.48795817439261, 5.0, 1.0
35, -53.12045803803265, 6.0, 1.0
62, -60.08802727387161, 6.0, 1.0
55, -95.6851636798569, 12.0, 1.0
51, -138.92375213258683, 18.0, 1.0
377, -472.6490549135413, 48.0, 1.0
74, -92.56610056392036, 5.0, 1.0
103, -79.73587224177504, 8.0, 1.0
65, -81.51877608517351, 8.0, 1.0
59, -32.316970900714324, 0.0, 1.0
27, -51.73746004500609, 6.0, 1.0
94, -205.73379421765725, 28.0, 1.0
366, -517.8124126979488, 54.0, 1.0
106, -59.925755599909934, 4.0, 1.0
48, -42.891628862781815, 4.0, 1.0
110, -63.59085400181138, 3.0, 1.0
166, -223.55010354100082, 19.0, 1.0
165, -236.76272865077945, 26.0, 1.0
170, -279.3057727527851, 34.0, 1.0
83, -97.34233612426925, 12.0, 1.0
83, -121.11124048444856, 12.0, 1.0
188, -174.29562846943475, 15.0, 1.0
74, -63.05139920735051, 4.0, 1.0
53, -64.74764655100492, 6.0, 1.0
44, -91.1556846226762, 10.0, 1.0
135, -102.43854155711321, 3.0, 1.0
87, -76.03129248568891, 5.0, 1.0
84, -106.73663517638283, 10.0, 1.0
82, -82.62620074874503, 8.0, 1.0
113, -135.15923494230748, 15.0, 1.0
98, -51.7786655663068, 1.0, 1.0
58, -79.37283831058078, 7.0, 1.0
106, -165.70922122064596, 20.0, 1.0
128, -115.25665793314529, 11.0, 1.0
101, -77.68108943523292, 5.0, 1.0
203, -362.1621124644311, 46.0, 1.0
103, -217.61343428384117, 27.0, 1.0
174, -82.80035941474002, 0.0, 1.0
119, -181.91713440841625, 20.0, 1.0
96, -145.25253737016104, 17.0, 1.0
124, -117.08888395029044, 10.0, 1.0
219, -410.78375355531625, 51.0, 1.0
82, -92.84863184794871, 7.0, 1.0
113, -166.09644350494793, 14.0, 1.0
65, -64.23479438296063, 7.0, 1.0
109, -144.5413291150783, 19.0, 1.0
135, -182.93097086895736, 19.0, 1.0
528, -811.3850443558988, 82.0, 1.0
80, -70.36184179914622, 5.0, 1.0
25, -16.843443901411707, 2.0, 1.0
54, -69.5354293164358, 7.0, 1.0
