episode, total_reward, respect, done
249, -341.8572811879152, 28.0, 1.0
88, -49.851033058222285, 2.0, 1.0
617, -688.1850870673919, 54.0, 1.0
78, -113.5715248307082, 7.0, 1.0
123, -162.2493000475247, 14.0, 1.0
159, -141.29243444798186, 7.0, 1.0
569, -464.54973526465693, 30.0, 1.0
60, -141.6901398162214, 19.0, 1.0
482, -414.4173381755154, 17.0, 1.0
332, -230.33952232208497, 8.0, 1.0
38, -33.63872614038008, 0.0, 1.0
421, -470.46775233583736, 36.0, 1.0
55, -27.33984124113844, 0.0, 1.0
283, -238.3228827068505, 15.0, 1.0
133, -115.46290443465561, 1.0, 1.0
34, -59.94719568898116, 8.0, 1.0
207, -206.762205881471, 10.0, 1.0
171, -160.54618459192636, 8.0, 1.0
238, -155.40371295164525, 4.0, 1.0
524, -536.9248747260948, 29.0, 1.0
264, -197.19516622152878, 8.0, 1.0
89, -81.32920224336588, 4.0, 1.0
135, -133.05549455028017, 5.0, 1.0
89, -118.56743158981507, 10.0, 1.0
982, -1021.0812183547285, 92.0, 1.0
102, -98.85393588726915, 11.0, 1.0
408, -418.83486347776744, 36.0, 1.0
206, -131.7326689936272, 9.0, 1.0
127, -96.02081784017862, 0.0, 1.0
43, -35.785997787494004, 3.0, 1.0
40, -32.33559913840382, 0.0, 1.0
54, -73.50632861637644, 7.0, 1.0
41, -78.02532297418104, 8.0, 1.0
221, -226.05305962608756, 24.0, 1.0
260, -210.08060165905235, 0.0, 1.0
79, -212.33628459807505, 24.0, 1.0
154, -80.55849563472863, 0.0, 1.0
100, -68.63873695181762, 1.0, 1.0
69, -51.51455943165002, 3.0, 1.0
179, -134.02526943282118, 0.0, 1.0
107, -101.3255075445763, 8.0, 1.0
194, -287.2615352885481, 30.0, 1.0
407, -569.5342509015705, 68.0, 1.0
78, -68.34000931552731, 7.0, 1.0
203, -150.42826508524783, 5.0, 1.0
135, -80.28694131157226, 0.0, 1.0
240, -269.55787890871346, 12.0, 1.0
29, -37.56262229478789, 5.0, 1.0
137, -130.8133611384885, 11.0, 1.0
89, -64.05403975964997, 7.0, 1.0
488, -678.336011336902, 68.0, 1.0
122, -183.10130529169473, 20.0, 1.0
69, -70.7228050102252, 8.0, 1.0
44, -42.94922733499444, 3.0, 1.0
249, -275.58167386300653, 28.0, 1.0
91, -70.06585868673896, 5.0, 1.0
157, -122.54994196117295, 4.0, 1.0
83, -76.41409908254707, 2.0, 1.0
258, -302.6871905514326, 30.0, 1.0
95, -90.01594892957134, 5.0, 1.0
113, -99.09322843491053, 0.0, 1.0
94, -103.27833712665208, 12.0, 1.0
72, -55.253351156317365, 3.0, 1.0
58, -18.54229292702052, 1.0, 1.0
197, -179.14432382446682, 4.0, 1.0
31, -40.29602159184349, 5.0, 1.0
237, -327.8026294594109, 33.0, 1.0
160, -91.91541903793599, 0.0, 1.0
98, -219.62480806026397, 22.0, 1.0
119, -125.47389640292207, 15.0, 1.0
287, -312.62720414740073, 31.0, 1.0
73, -148.19579298184723, 22.0, 1.0
130, -149.03799203381683, 15.0, 1.0
109, -99.86548121657889, 2.0, 1.0
204, -171.02874144392473, 8.0, 1.0
51, -32.540038243373594, 3.0, 1.0
46, -32.41611432768738, 1.0, 1.0
114, -179.9018026016825, 24.0, 1.0
101, -100.33460535935694, 9.0, 1.0
25, -21.1116970797377, 1.0, 1.0
51, -85.01529944720376, 6.0, 1.0
107, -106.42210693717894, 10.0, 1.0
140, -218.48090200877047, 26.0, 1.0
316, -422.68369238735437, 32.0, 1.0
86, -50.40229701179876, 2.0, 1.0
209, -210.58156015848803, 18.0, 1.0
37, -68.2891073113004, 8.0, 1.0
191, -422.45017993615807, 48.0, 1.0
78, -89.62999516065919, 8.0, 1.0
97, -174.7237626099793, 18.0, 1.0
19, -45.69083613923479, 6.0, 1.0
79, -162.2190634801593, 16.0, 1.0
551, -506.82644626935263, 47.0, 1.0
84, -87.05044366744498, 6.0, 1.0
18, -6.7296865045246745, 0.0, 1.0
96, -89.22823990454785, 3.0, 1.0
224, -288.26999693030234, 28.0, 1.0
414, -411.22076131270063, 43.0, 1.0
103, -128.03026487185716, 14.0, 1.0
70, -77.0135323943301, 7.0, 1.0
70, -65.53429359687381, 4.0, 1.0
92, -35.23559308514074, 0.0, 1.0
156, -139.39051193379285, 9.0, 1.0
75, -246.58594873384223, 34.0, 1.0
132, -172.35988155249868, 17.0, 1.0
120, -144.98245184085923, 12.0, 1.0
241, -204.8964310508767, 10.0, 1.0
145, -111.22718884870851, 8.0, 1.0
1017, -1217.9528859096722, 129.0, 1.0
73, -64.0158255958892, 4.0, 1.0
61, -132.35181074719623, 18.0, 1.0
80, -114.21737924153447, 13.0, 1.0
86, -93.04781458508155, 4.0, 1.0
57, -50.5248223697359, 3.0, 1.0
224, -483.9920417862524, 59.0, 1.0
67, -124.18481639211818, 16.0, 1.0
357, -644.4847231526826, 75.0, 1.0
1586, -1428.6922897150755, 131.0, 1.0
83, -136.25514412859766, 14.0, 1.0
70, -156.82717904116123, 18.0, 1.0
110, -128.8302969278242, 8.0, 1.0
91, -89.65106455392622, 5.0, 1.0
45, -87.61446677724607, 11.0, 1.0
173, -422.2072546653503, 52.0, 1.0
161, -99.17696797323686, 1.0, 1.0
101, -86.57457349110675, 3.0, 1.0
318, -712.9180354754559, 101.0, 1.0
72, -104.09699076108774, 10.0, 1.0
145, -215.89612704033922, 22.0, 1.0
426, -856.1486843065608, 105.0, 1.0
133, -252.07866768737196, 33.0, 1.0
384, -337.9834712870124, 34.0, 1.0
71, -62.539377839568935, 5.0, 1.0
60, -103.36125702848956, 11.0, 1.0
66, -96.15117287563864, 12.0, 1.0
17, -12.967464872403502, 0.0, 1.0
73, -57.56629952812309, 4.0, 1.0
170, -334.3822325902242, 37.0, 1.0
297, -428.22312561390754, 48.0, 1.0
113, -134.2450608402222, 15.0, 1.0
70, -85.19545996118977, 5.0, 1.0
229, -323.73152969010243, 38.0, 1.0
43, -22.710082587837164, 1.0, 1.0
96, -156.4435290841765, 17.0, 1.0
143, -117.77614105993483, 9.0, 1.0
35, -27.39612042843828, 0.0, 1.0
115, -77.81805948588385, 4.0, 1.0
26, -59.47593892446696, 8.0, 1.0
64, -152.58579893983543, 15.0, 1.0
134, -192.08883542355605, 20.0, 1.0
94, -145.93365304062542, 19.0, 1.0
23, -14.433334715663596, 0.0, 1.0
22, -41.907037324034164, 5.0, 1.0
56, -44.21171847385725, 0.0, 1.0
81, -215.48742165278148, 29.0, 1.0
254, -292.4675890737157, 20.0, 1.0
95, -207.4431555550817, 23.0, 1.0
102, -95.14205384799644, 10.0, 1.0
99, -105.68800285097728, 1.0, 1.0
40, -16.61795497871672, 0.0, 1.0
41, -37.1102094874792, 2.0, 1.0
18, -14.378619243949974, 2.0, 1.0
71, -75.75988339982364, 8.0, 1.0
204, -162.38651868753857, 15.0, 1.0
88, -164.68781513446268, 24.0, 1.0
86, -81.23401857765427, 8.0, 1.0
111, -87.5901259343997, 0.0, 1.0
83, -96.08117796055528, 7.0, 1.0
95, -121.92902270013968, 10.0, 1.0
77, -111.71686830494541, 12.0, 1.0
39, -83.30317588930312, 10.0, 1.0
173, -227.01667360186883, 20.0, 1.0
217, -327.0403567669371, 39.0, 1.0
35, -70.11794367373321, 10.0, 1.0
138, -81.37243599948546, 0.0, 1.0
64, -127.562089905427, 12.0, 1.0
166, -115.8733764068487, 6.0, 1.0
53, -41.73914394633907, 2.0, 1.0
357, -258.4972373436991, 13.0, 1.0
72, -41.94133909486626, 0.0, 1.0
60, -86.74736347929138, 10.0, 1.0
81, -34.921068918000756, 1.0, 1.0
47, -46.82175060734066, 4.0, 1.0
336, -365.3772529365818, 39.0, 1.0
63, -144.5111943029202, 18.0, 1.0
42, -75.29789869416196, 8.0, 1.0
17, -39.692579035735314, 5.0, 1.0
121, -179.3397840588504, 20.0, 1.0
80, -87.98615128114608, 6.0, 1.0
139, -127.59059772603284, 9.0, 1.0
78, -82.43679034042313, 9.0, 1.0
90, -95.70606249226465, 7.0, 1.0
66, -72.88991892327114, 0.0, 1.0
57, -147.64637721840288, 20.0, 1.0
81, -41.49262431671352, 1.0, 1.0
148, -265.7126521236515, 37.0, 1.0
240, -184.4051504512332, 13.0, 1.0
60, -181.41232829509116, 25.0, 1.0
57, -93.77998784016219, 10.0, 1.0
83, -93.81616796903323, 4.0, 1.0
90, -101.28116997716927, 12.0, 1.0
57, -87.97847736163145, 12.0, 1.0
73, -126.3399937233127, 16.0, 1.0
88, -227.09404097544348, 25.0, 1.0
48, -73.40366745553268, 8.0, 1.0
31, -75.09954838696852, 10.0, 1.0
71, -49.820411741468234, 4.0, 1.0
44, -90.94533105776617, 12.0, 1.0
59, -93.04573527202793, 10.0, 1.0
64, -40.43179537113983, 3.0, 1.0
160, -90.6985740114588, 1.0, 1.0
23, -30.856761162302647, 3.0, 1.0
64, -122.74229749947378, 16.0, 1.0
89, -111.76337424835509, 9.0, 1.0
75, -89.7096267748949, 6.0, 1.0
57, -81.28697803981213, 10.0, 1.0
127, -79.70857656216104, 7.0, 1.0
127, -131.52358527431406, 10.0, 1.0
23, -39.50705923185795, 5.0, 1.0
86, -125.79625044803237, 11.0, 1.0
66, -105.8337262655362, 11.0, 1.0
52, -51.74585646452238, 2.0, 1.0
139, -181.01636750511238, 23.0, 1.0
80, -154.53616757478824, 20.0, 1.0
95, -189.57408910425036, 20.0, 1.0
64, -185.53388155661935, 26.0, 1.0
74, -37.873139972807984, 0.0, 1.0
14, -6.286199193404993, 0.0, 1.0
80, -73.820069096857, 6.0, 1.0
145, -158.1627735387452, 14.0, 1.0
57, -124.24545917132187, 15.0, 1.0
111, -135.61163046105, 17.0, 1.0
84, -123.29430269735326, 17.0, 1.0
78, -62.27942776338029, 5.0, 1.0
48, -31.49565131075275, 3.0, 1.0
33, -26.265352254056083, 2.0, 1.0
157, -237.54396470367985, 24.0, 1.0
92, -81.1395079255221, 7.0, 1.0
62, -87.32059611609245, 9.0, 1.0
89, -123.375871875677, 9.0, 1.0
55, -106.69149952565796, 13.0, 1.0
53, -64.2545553083127, 9.0, 1.0
125, -183.8190005982919, 23.0, 1.0
458, -984.3333948918621, 134.0, 1.0
136, -154.38328829740652, 5.0, 1.0
244, -391.54830865044175, 45.0, 1.0
57, -81.66136774227209, 11.0, 1.0
99, -108.150679850832, 3.0, 1.0
60, -54.99380158386133, 5.0, 1.0
70, -69.95264672489027, 8.0, 1.0
44, -71.76387177769755, 7.0, 1.0
191, -268.36003370776393, 32.0, 1.0
42, -46.458856154051716, 3.0, 1.0
37, -49.42344325851665, 6.0, 1.0
122, -104.54837044307983, 8.0, 1.0
168, -224.71813726354824, 19.0, 1.0
85, -90.28314436849624, 8.0, 1.0
103, -171.7271817613791, 17.0, 1.0
159, -188.75766856917954, 20.0, 1.0
65, -56.38034852990869, 5.0, 1.0
145, -116.09018739624224, 3.0, 1.0
123, -95.88446855675794, 4.0, 1.0
74, -119.01811460313871, 14.0, 1.0
138, -123.61108536544658, 7.0, 1.0
32, -21.361656068095545, 0.0, 1.0
66, -50.08376568517381, 2.0, 1.0
37, -65.87748533656097, 5.0, 1.0
196, -163.34872724139618, 8.0, 1.0
125, -272.3281887887726, 35.0, 1.0
52, -56.46657542038534, 4.0, 1.0
23, -32.785110246790204, 2.0, 1.0
101, -101.1576683803176, 0.0, 1.0
20, -21.621827851554027, 0.0, 1.0
325, -621.7915043382594, 85.0, 1.0
118, -154.7032369821544, 12.0, 1.0
37, -21.026521568297202, 0.0, 1.0
63, -42.847004004501464, 1.0, 1.0
85, -38.98062632604483, 3.0, 1.0
86, -82.68286676706941, 8.0, 1.0
71, -46.21780619445974, 2.0, 1.0
137, -212.0698168339796, 25.0, 1.0
173, -166.2228854592412, 14.0, 1.0
83, -167.00106537908584, 15.0, 1.0
23, -22.505982014963877, 2.0, 1.0
58, -57.83253934813481, 3.0, 1.0
530, -746.0448078575, 78.0, 1.0
157, -211.90364004006162, 22.0, 1.0
50, -93.28541585603635, 11.0, 1.0
82, -120.8680236632542, 9.0, 1.0
40, -41.54454957565658, 2.0, 1.0
25, -35.63013117132884, 4.0, 1.0
168, -356.039059524418, 43.0, 1.0
135, -283.0193072209459, 39.0, 1.0
134, -161.9134027473039, 19.0, 1.0
40, -51.731878578596714, 4.0, 1.0
67, -131.51630399677055, 17.0, 1.0
116, -185.30617334554515, 22.0, 1.0
24, -21.66480433277884, 0.0, 1.0
12, -37.766146008669445, 6.0, 1.0
77, -76.80705589849394, 10.0, 1.0
78, -59.693490623117086, 3.0, 1.0
100, -209.81267309742228, 23.0, 1.0
55, -46.42510348741404, 4.0, 1.0
72, -99.42936678670314, 13.0, 1.0
84, -129.05380832161282, 9.0, 1.0
54, -60.93851205817542, 8.0, 1.0
35, -60.24620482205293, 7.0, 1.0
27, -20.23642620100173, 2.0, 1.0
62, -77.69468978224822, 9.0, 1.0
143, -306.98830873717924, 46.0, 1.0
56, -30.423814857495522, 1.0, 1.0
51, -50.14524997246204, 3.0, 1.0
49, -124.7976494849191, 16.0, 1.0
189, -359.3319370745692, 47.0, 1.0
53, -79.05039494683301, 6.0, 1.0
143, -246.2608751741672, 26.0, 1.0
112, -155.11737230021373, 11.0, 1.0
171, -274.3447617908282, 29.0, 1.0
41, -45.4644352891289, 4.0, 1.0
39, -42.08317967725412, 4.0, 1.0
76, -130.37678275566088, 18.0, 1.0
74, -170.29935486763725, 23.0, 1.0
113, -140.7883054853421, 17.0, 1.0
97, -165.30921063674128, 18.0, 1.0
92, -107.19075305569167, 13.0, 1.0
39, -78.6453047916863, 6.0, 1.0
226, -203.86846137460677, 12.0, 1.0
62, -95.5708348491022, 13.0, 1.0
72, -163.73472043491606, 20.0, 1.0
62, -97.98167460832698, 10.0, 1.0
104, -177.16389602445847, 25.0, 1.0
20, -11.9726485916068, 0.0, 1.0
94, -263.76601588917566, 39.0, 1.0
71, -111.74313418434964, 14.0, 1.0
48, -43.457025960687304, 3.0, 1.0
97, -167.96679825739477, 16.0, 1.0
122, -159.42890504598304, 21.0, 1.0
72, -109.39607881011338, 11.0, 1.0
130, -136.7425534483507, 9.0, 1.0
51, -42.51847394339678, 2.0, 1.0
74, -85.10222788483468, 7.0, 1.0
82, -97.60257381636303, 7.0, 1.0
117, -231.3011622789861, 20.0, 1.0
147, -206.6111211564093, 16.0, 1.0
75, -85.47495520079468, 7.0, 1.0
28, -23.936933250689158, 1.0, 1.0
39, -61.361518466879616, 8.0, 1.0
78, -133.55887808800966, 14.0, 1.0
10, -1.130336736583068, 0.0, 1.0
84, -263.9964274309569, 41.0, 1.0
91, -69.90779513157929, 2.0, 1.0
80, -91.59774132468459, 4.0, 1.0
77, -75.89271943732388, 5.0, 1.0
47, -120.56736093184021, 14.0, 1.0
110, -143.11687872288488, 9.0, 1.0
47, -122.84599231690432, 14.0, 1.0
84, -102.88097138607334, 13.0, 1.0
84, -110.43471113484507, 13.0, 1.0
37, -39.86278914251699, 4.0, 1.0
46, -35.77666082706146, 0.0, 1.0
150, -278.4175636691805, 40.0, 1.0
31, -51.98700034208166, 6.0, 1.0
86, -173.67155353899523, 22.0, 1.0
25, -60.65383401987648, 8.0, 1.0
104, -104.08142090156393, 11.0, 1.0
129, -122.57319495347336, 13.0, 1.0
137, -175.71336756160073, 16.0, 1.0
34, -23.709669433751202, 2.0, 1.0
344, -211.95708326909624, 9.0, 1.0
54, -38.98958788208039, 0.0, 1.0
84, -87.94387431576625, 6.0, 1.0
68, -45.801119370592914, 4.0, 1.0
67, -66.38769043631409, 8.0, 1.0
86, -62.86060944426669, 4.0, 1.0
45, -50.323182098715094, 3.0, 1.0
107, -294.5146455287664, 36.0, 1.0
74, -127.11652517271526, 16.0, 1.0
65, -125.42965137803422, 15.0, 1.0
99, -73.34748953566671, 6.0, 1.0
29, -42.17986696401906, 4.0, 1.0
51, -106.68052928764392, 16.0, 1.0
131, -326.43483437025577, 48.0, 1.0
207, -179.78827072694182, 16.0, 1.0
28, -39.606318898808404, 5.0, 1.0
39, -66.89789357910075, 4.0, 1.0
59, -85.1003009711594, 9.0, 1.0
51, -25.21845538750145, 0.0, 1.0
99, -163.46886075599957, 18.0, 1.0
31, -40.30389510153468, 4.0, 1.0
68, -114.32053636033493, 16.0, 1.0
71, -78.9844767689807, 11.0, 1.0
78, -129.064217629619, 19.0, 1.0
57, -62.388596333472975, 7.0, 1.0
136, -325.4536498505022, 50.0, 1.0
98, -157.56285169603015, 21.0, 1.0
56, -52.48108824476173, 5.0, 1.0
18, -44.33963591895539, 7.0, 1.0
131, -112.7246464005791, 8.0, 1.0
73, -173.047427898566, 20.0, 1.0
62, -88.26617303642631, 8.0, 1.0
96, -78.99687304339929, 8.0, 1.0
73, -59.329581874702136, 0.0, 1.0
103, -75.77638725233044, 4.0, 1.0
53, -151.47939658602064, 20.0, 1.0
23, -15.750272026120282, 0.0, 1.0
79, -89.53247621516196, 6.0, 1.0
62, -101.50394493839211, 13.0, 1.0
20, -4.429981438939013, 0.0, 1.0
53, -42.81081494868043, 1.0, 1.0
177, -127.4552120869303, 10.0, 1.0
112, -344.53895932521095, 48.0, 1.0
39, -34.03325980116249, 3.0, 1.0
39, -28.06206588918787, 1.0, 1.0
25, -35.139650084619085, 3.0, 1.0
117, -339.113132589923, 47.0, 1.0
84, -67.01963435569192, 2.0, 1.0
26, -55.480306528797115, 6.0, 1.0
229, -166.09656117267937, 10.0, 1.0
21, -12.25593043242694, 0.0, 1.0
48, -47.04568133508516, 0.0, 1.0
50, -82.91489566424589, 9.0, 1.0
35, -22.517905739487453, 2.0, 1.0
56, -48.69402378485782, 4.0, 1.0
94, -192.16942197793543, 19.0, 1.0
113, -186.41432018880747, 24.0, 1.0
93, -53.54590148789556, 0.0, 1.0
71, -144.64458574324732, 18.0, 1.0
20, -3.4544910961791544, 0.0, 1.0
44, -38.676450483571976, 3.0, 1.0
29, -22.334656085317793, 0.0, 1.0
93, -94.84053135337116, 9.0, 1.0
59, -116.57404844046968, 17.0, 1.0
34, -21.558199617571578, 0.0, 1.0
44, -121.10481137804675, 19.0, 1.0
279, -315.15519508609395, 30.0, 1.0
78, -152.0483822707315, 19.0, 1.0
77, -97.28708292936768, 12.0, 1.0
51, -59.376021170901474, 7.0, 1.0
68, -81.50152583489793, 10.0, 1.0
74, -98.39124838968915, 12.0, 1.0
23, -23.508673671425804, 1.0, 1.0
61, -61.258354450396624, 6.0, 1.0
61, -61.57880080948845, 7.0, 1.0
35, -99.12571111495011, 15.0, 1.0
19, -34.07016790747363, 4.0, 1.0
340, -402.5727021594736, 36.0, 1.0
30, -66.98414302092446, 8.0, 1.0
49, -124.37092599808642, 16.0, 1.0
94, -101.06262130506457, 7.0, 1.0
74, -122.15814936701669, 14.0, 1.0
65, -79.88524580918696, 8.0, 1.0
51, -73.52708614591648, 10.0, 1.0
97, -55.03703466774826, 5.0, 1.0
41, -26.05102536640695, 0.0, 1.0
222, -354.37987753354105, 47.0, 1.0
115, -171.554394386818, 22.0, 1.0
71, -81.50623084838685, 5.0, 1.0
69, -95.98709869012893, 8.0, 1.0
41, -81.79157480551625, 9.0, 1.0
47, -62.81184824711744, 7.0, 1.0
44, -110.91270990798242, 16.0, 1.0
38, -54.71119215219886, 4.0, 1.0
32, -73.22151062634514, 10.0, 1.0
73, -101.03745907709673, 8.0, 1.0
35, -60.05067117942005, 4.0, 1.0
20, -6.516686210442332, 0.0, 1.0
32, -37.42798597046963, 3.0, 1.0
109, -112.79888021560855, 10.0, 1.0
35, -20.554709183059348, 1.0, 1.0
74, -97.41911607045553, 6.0, 1.0
102, -85.80373209774305, 6.0, 1.0
231, -153.005422808586, 6.0, 1.0
107, -167.76255837739842, 24.0, 1.0
79, -91.19287291328789, 9.0, 1.0
47, -44.88799670262862, 4.0, 1.0
64, -61.16341454702048, 2.0, 1.0
86, -100.57206265993722, 11.0, 1.0
66, -111.81172342485719, 15.0, 1.0
65, -69.73318538035952, 6.0, 1.0
52, -43.21825637870684, 1.0, 1.0
138, -161.13897634745078, 14.0, 1.0
71, -106.87086997129943, 9.0, 1.0
101, -116.68692138448112, 9.0, 1.0
78, -123.71959180127843, 17.0, 1.0
92, -168.5318761613295, 19.0, 1.0
51, -80.92620736138305, 9.0, 1.0
46, -57.71880549601661, 8.0, 1.0
124, -184.2348711583178, 18.0, 1.0
59, -46.12325560131119, 3.0, 1.0
16, -20.3387088280637, 0.0, 1.0
42, -105.58044235382161, 9.0, 1.0
70, -90.20552491893766, 6.0, 1.0
62, -168.01389966362208, 22.0, 1.0
152, -191.29690835421522, 15.0, 1.0
72, -69.34870949656025, 3.0, 1.0
56, -180.44279587919854, 28.0, 1.0
48, -94.25061481377942, 13.0, 1.0
25, -55.25557877491424, 4.0, 1.0
48, -47.88660912103087, 4.0, 1.0
42, -50.718712043084324, 5.0, 1.0
79, -93.45323739613872, 9.0, 1.0
40, -58.32472611876838, 7.0, 1.0
54, -96.59991713446455, 13.0, 1.0
30, -50.758278751981784, 5.0, 1.0
43, -53.77986535916999, 6.0, 1.0
92, -192.13006707941943, 26.0, 1.0
71, -96.54288026786327, 8.0, 1.0
73, -66.38892088562878, 6.0, 1.0
53, -76.85213072068017, 9.0, 1.0
38, -33.89192364808644, 3.0, 1.0
82, -67.04139609605801, 6.0, 1.0
92, -252.82399087677783, 30.0, 1.0
26, -55.010489357395855, 6.0, 1.0
64, -63.741158647004916, 8.0, 1.0
112, -123.76513569618984, 10.0, 1.0
175, -185.04856081767926, 11.0, 1.0
7, -0.9711474351101992, 0.0, 1.0
64, -136.43665634294007, 18.0, 1.0
126, -197.43309566978036, 26.0, 1.0
92, -219.33161290066698, 31.0, 1.0
49, -109.36773352914486, 13.0, 1.0
51, -49.57430647974243, 5.0, 1.0
64, -185.83749198467615, 26.0, 1.0
69, -312.0383808051471, 44.0, 1.0
32, -34.87771010553362, 4.0, 1.0
52, -100.82369836165333, 15.0, 1.0
95, -188.85360739262214, 25.0, 1.0
125, -212.50913011645468, 25.0, 1.0
138, -153.0101010220694, 12.0, 1.0
35, -41.007744454899026, 3.0, 1.0
58, -123.98844298385647, 18.0, 1.0
83, -96.38505592257081, 10.0, 1.0
60, -104.62046279001346, 13.0, 1.0
58, -79.73489250914972, 11.0, 1.0
55, -64.89076400288542, 7.0, 1.0
57, -78.17576833614113, 10.0, 1.0
40, -21.36811139026391, 1.0, 1.0
83, -188.95003488081574, 28.0, 1.0
70, -61.80346151184586, 2.0, 1.0
73, -87.58191893486908, 7.0, 1.0
45, -41.16645135674796, 3.0, 1.0
48, -39.830670743451215, 2.0, 1.0
43, -62.981202261720064, 9.0, 1.0
109, -66.75405075613078, 1.0, 1.0
196, -246.30767919053693, 29.0, 1.0
69, -48.65039303615287, 2.0, 1.0
55, -68.12537684763969, 8.0, 1.0
96, -252.76540668329798, 30.0, 1.0
31, -38.54556790607851, 5.0, 1.0
79, -82.60320895413035, 7.0, 1.0
107, -38.730816741958414, 0.0, 1.0
89, -162.35844207695862, 18.0, 1.0
119, -158.27715852405532, 12.0, 1.0
126, -130.82051861012164, 13.0, 1.0
64, -147.88151015225645, 22.0, 1.0
77, -95.24584769293315, 10.0, 1.0
107, -199.9214171797034, 24.0, 1.0
106, -66.60168854247574, 5.0, 1.0
74, -16.646462016673023, 0.0, 1.0
77, -150.08390863885882, 19.0, 1.0
57, -69.95670677549018, 7.0, 1.0
134, -150.15910998699974, 12.0, 1.0
43, -96.63210328796691, 10.0, 1.0
107, -228.89882568986647, 33.0, 1.0
21, -56.60601291162959, 9.0, 1.0
60, -72.69610893349137, 7.0, 1.0
57, -135.90750373871313, 21.0, 1.0
36, -89.40069563729504, 14.0, 1.0
91, -69.35987359138842, 6.0, 1.0
106, -86.16015568403189, 10.0, 1.0
32, -58.404013623649774, 5.0, 1.0
24, -48.10991775518053, 6.0, 1.0
61, -149.1270688450076, 23.0, 1.0
23, -38.82066340278682, 6.0, 1.0
47, -58.83871425572113, 6.0, 1.0
120, -231.91500174540474, 24.0, 1.0
51, -44.670076232189004, 3.0, 1.0
47, -32.19024650426991, 1.0, 1.0
71, -166.58070238447402, 25.0, 1.0
33, -24.0919907527314, 2.0, 1.0
44, -99.5888906530305, 14.0, 1.0
118, -164.545499590403, 14.0, 1.0
44, -68.96792279711, 7.0, 1.0
54, -45.10415780093384, 6.0, 1.0
51, -84.63518397029729, 7.0, 1.0
27, -38.29287698617902, 5.0, 1.0
66, -100.5529109671742, 15.0, 1.0
62, -34.85526638423968, 0.0, 1.0
45, -32.216885566738256, 3.0, 1.0
54, -47.876487071529034, 2.0, 1.0
40, -26.043122643895526, 0.0, 1.0
51, -83.79673034915224, 8.0, 1.0
82, -101.37719864513208, 8.0, 1.0
107, -260.11024224312416, 39.0, 1.0
33, -22.3943247402351, 2.0, 1.0
27, -28.118850424512523, 3.0, 1.0
39, -37.20348190548299, 3.0, 1.0
37, -40.06777313272946, 3.0, 1.0
47, -60.05895934283614, 6.0, 1.0
86, -100.518064419923, 9.0, 1.0
95, -238.2427672981245, 27.0, 1.0
45, -44.17124094821881, 5.0, 1.0
92, -132.88756489895374, 10.0, 1.0
