episode, total_reward, respect, done
episode, total_reward, respect, done
episode, total_reward, respect, done
50, -32.04356078885427, 3.0, 1.0
91, -55.137352581752, 4.0, 1.0
78, -157.43278349767687, 21.0, 1.0
69, -117.24419545977467, 16.0, 1.0
78, -138.54874001302417, 18.0, 1.0
103, -146.24825514483754, 19.0, 1.0
23, -48.91089393797754, 7.0, 1.0
36, -45.29984578688049, 5.0, 1.0
91, -180.30300875313083, 27.0, 1.0
63, -116.90703948660759, 17.0, 1.0
49, -82.85616832676048, 12.0, 1.0
127, -124.05705453391242, 11.0, 1.0
38, -81.01855398351785, 9.0, 1.0
77, -45.10875030530649, 1.0, 1.0
163, -135.33555544882836, 6.0, 1.0
33, -32.722368280112086, 2.0, 1.0
36, -36.62175902598946, 5.0, 1.0
48, -29.396161844987542, 2.0, 1.0
576, -1159.4087091738756, 123.0, 1.0
49, -33.426659925453095, 1.0, 1.0
30, -32.95801718337462, 4.0, 1.0
21, -42.5984413466751, 4.0, 1.0
20, -47.191512870002065, 5.0, 1.0
92, -96.62637035627428, 11.0, 1.0
46, -86.82000129612726, 11.0, 1.0
206, -339.7062832687602, 34.0, 1.0
47, -81.16534266962105, 9.0, 1.0
47, -14.537082959178331, 0.0, 1.0
46, -33.573614439546134, 2.0, 1.0
99, -128.24855424064611, 16.0, 1.0
78, -82.84497950742437, 8.0, 1.0
36, -60.00436454839043, 7.0, 1.0
110, -68.79023841542255, 6.0, 1.0
64, -121.61568594802537, 17.0, 1.0
90, -98.98340556523956, 11.0, 1.0
102, -122.46890102256472, 15.0, 1.0
61, -66.47801961640057, 7.0, 1.0
137, -149.79412701686854, 15.0, 1.0
73, -88.71997701401556, 11.0, 1.0
62, -119.2558135992114, 15.0, 1.0
39, -38.08438266516633, 4.0, 1.0
123, -119.65001773325217, 10.0, 1.0
37, -39.502477879738315, 4.0, 1.0
73, -86.40641841624554, 12.0, 1.0
68, -130.3302550664611, 18.0, 1.0
28, -60.32625446645277, 7.0, 1.0
41, -71.78545489246908, 8.0, 1.0
30, -43.43402015786595, 4.0, 1.0
90, -118.36299615601348, 15.0, 1.0
40, -18.217617505619703, 0.0, 1.0
26, -81.07547959406439, 13.0, 1.0
34, -21.085548400245237, 2.0, 1.0
61, -30.252951969053047, 1.0, 1.0
62, -144.84450283854935, 22.0, 1.0
30, -45.99020117228515, 7.0, 1.0
57, -97.54632013840651, 14.0, 1.0
37, -34.389649303631934, 4.0, 1.0
28, -41.18643525698181, 5.0, 1.0
69, -48.73380560408076, 3.0, 1.0
65, -60.44668976725556, 7.0, 1.0
60, -82.18097094772315, 10.0, 1.0
59, -88.65752303291556, 11.0, 1.0
22, -28.27648352107775, 4.0, 1.0
125, -159.0289218429384, 18.0, 1.0
75, -90.76369980135598, 10.0, 1.0
119, -118.39939504607803, 11.0, 1.0
49, -28.514441600750494, 2.0, 1.0
55, -21.506635258689844, 1.0, 1.0
40, -28.166241007801727, 0.0, 1.0
24, -39.669096096690524, 3.0, 1.0
24, -63.2224780232638, 7.0, 1.0
31, -54.453452172267454, 7.0, 1.0
27, -48.67059535170512, 3.0, 1.0
56, -94.83204072749437, 12.0, 1.0
20, -24.66762673936102, 3.0, 1.0
38, -32.45155632050869, 2.0, 1.0
25, -37.925727811187755, 3.0, 1.0
18, -49.8095736575143, 8.0, 1.0
64, -101.27977196915111, 13.0, 1.0
53, -40.543593283812214, 2.0, 1.0
35, -25.55457279115197, 1.0, 1.0
115, -142.24638408705485, 17.0, 1.0
75, -110.98922184637398, 14.0, 1.0
48, -46.57627954517372, 3.0, 1.0
27, -37.30688453079152, 4.0, 1.0
43, -33.930291388987946, 2.0, 1.0
51, -69.98468486183941, 7.0, 1.0
40, -31.032521642836876, 4.0, 1.0
39, -65.22607907080703, 8.0, 1.0
61, -46.1908680566327, 3.0, 1.0
43, -48.15682769321209, 6.0, 1.0
95, -216.79660749681247, 33.0, 1.0
79, -105.50147143247352, 11.0, 1.0
67, -24.640220848568628, 2.0, 1.0
14, -27.119093815621433, 4.0, 1.0
61, -79.33203388910684, 10.0, 1.0
73, -105.66557824004562, 14.0, 1.0
48, -116.91000504100872, 17.0, 1.0
100, -136.7052056279766, 17.0, 1.0
43, -59.08900465167925, 6.0, 1.0
19, -22.73285303362816, 2.0, 1.0
25, -54.20597778492982, 7.0, 1.0
11, -4.361354898157625, 0.0, 1.0
57, -27.00057829550173, 1.0, 1.0
13, -24.30320960746164, 3.0, 1.0
39, -67.88330437502599, 7.0, 1.0
89, -93.40428185164751, 10.0, 1.0
44, -53.10319676086944, 7.0, 1.0
49, -79.58909825888169, 8.0, 1.0
115, -95.82547631023263, 7.0, 1.0
49, -95.2960603185022, 13.0, 1.0
28, -47.70123088763478, 7.0, 1.0
9, -24.286763781063925, 4.0, 1.0
60, -147.2625488892422, 15.0, 1.0
18, -16.980119546524357, 0.0, 1.0
34, -20.47766144317151, 1.0, 1.0
112, -142.2472962263162, 19.0, 1.0
34, -38.06046376918777, 1.0, 1.0
47, -42.38911578422223, 5.0, 1.0
21, -40.24480370351983, 5.0, 1.0
24, -6.583003415835555, 0.0, 1.0
108, -150.6302540702227, 14.0, 1.0
89, -104.83817278928275, 13.0, 1.0
70, -143.15419036749267, 19.0, 1.0
62, -93.27592470517982, 10.0, 1.0
57, -10.947044412770898, 0.0, 1.0
38, -55.93661878342451, 6.0, 1.0
56, -65.64201042150945, 9.0, 1.0
54, -117.6790489210488, 17.0, 1.0
69, -33.891861187191886, 3.0, 1.0
85, -120.02960673150655, 13.0, 1.0
24, -33.78921899530156, 5.0, 1.0
39, -10.63338820900922, 0.0, 1.0
40, -79.37754658127047, 9.0, 1.0
55, -27.019860952542384, 1.0, 1.0
32, -49.83937995191032, 4.0, 1.0
78, -117.75167116068475, 16.0, 1.0
45, -47.61420728090751, 5.0, 1.0
60, -80.53002718571008, 9.0, 1.0
52, -43.942143548928684, 3.0, 1.0
79, -170.66679672580696, 22.0, 1.0
99, -109.68358043617478, 13.0, 1.0
115, -236.99929136835203, 34.0, 1.0
34, -24.529278375894915, 3.0, 1.0
83, -92.77161394129178, 10.0, 1.0
56, -60.25958261534666, 4.0, 1.0
104, -192.8642261084345, 28.0, 1.0
64, -61.268454436997786, 5.0, 1.0
31, -32.58151311704624, 4.0, 1.0
97, -72.4012317764787, 5.0, 1.0
72, -88.96717240220953, 10.0, 1.0
58, -72.55004787910215, 7.0, 1.0
63, -62.09287048820669, 7.0, 1.0
79, -128.54879477578874, 16.0, 1.0
64, -66.58455064553699, 6.0, 1.0
93, -153.41884873539968, 21.0, 1.0
60, -82.89830554724385, 11.0, 1.0
39, -43.201038148838556, 4.0, 1.0
70, -29.547636981352422, 0.0, 1.0
50, -79.60592449286288, 9.0, 1.0
20, -15.531152869254232, 0.0, 1.0
84, -151.52802246814477, 22.0, 1.0
34, -20.47143862294865, 1.0, 1.0
80, -166.45563828317876, 24.0, 1.0
90, -166.7142212298685, 24.0, 1.0
61, -77.2683220940858, 6.0, 1.0
76, -111.30941525164103, 14.0, 1.0
56, -34.04872374654403, 4.0, 1.0
87, -79.12325129072784, 8.0, 1.0
44, -36.64301204311274, 3.0, 1.0
35, -42.2399626048529, 3.0, 1.0
46, -70.49278319871577, 7.0, 1.0
64, -128.84991822288256, 15.0, 1.0
76, -121.05192599302704, 17.0, 1.0
58, -109.4035450897019, 15.0, 1.0
53, -108.18629993333245, 15.0, 1.0
57, -48.22166565125661, 3.0, 1.0
37, -74.26915112557717, 8.0, 1.0
52, -45.66841068264196, 4.0, 1.0
113, -177.79703263477418, 21.0, 1.0
54, -21.17470133263569, 0.0, 1.0
39, -56.33484934596061, 6.0, 1.0
29, -35.00606701549481, 4.0, 1.0
94, -181.65343373478288, 27.0, 1.0
100, -100.89150878102409, 5.0, 1.0
33, -31.738046302731743, 4.0, 1.0
122, -151.04679795934084, 19.0, 1.0
49, -74.56094598617021, 9.0, 1.0
49, -85.7869189099355, 10.0, 1.0
87, -67.94749400359424, 3.0, 1.0
53, -32.17502037077739, 1.0, 1.0
84, -112.69597317471951, 11.0, 1.0
56, -122.69073112936434, 17.0, 1.0
57, -47.93442678856644, 4.0, 1.0
44, -57.566834944291415, 7.0, 1.0
69, -109.08733291521776, 14.0, 1.0
62, -109.53173088907543, 15.0, 1.0
69, -33.052241633832416, 3.0, 1.0
92, -176.4535883306469, 24.0, 1.0
28, -44.32412185861078, 4.0, 1.0
37, -47.40786849022367, 5.0, 1.0
80, -99.72045720083672, 7.0, 1.0
38, -34.603126785439905, 4.0, 1.0
67, -110.86497242153034, 16.0, 1.0
69, -118.83996471268345, 18.0, 1.0
77, -85.25256909602159, 10.0, 1.0
49, -30.88478911685448, 3.0, 1.0
24, -41.782828279781484, 5.0, 1.0
41, -44.40176301685412, 6.0, 1.0
29, -22.30715112278182, 1.0, 1.0
35, -32.59047356483864, 3.0, 1.0
41, -34.56992526689636, 4.0, 1.0
28, -36.633859201599144, 3.0, 1.0
80, -113.62843319761323, 13.0, 1.0
82, -94.24157154541507, 12.0, 1.0
44, -26.984395107009604, 0.0, 1.0
30, -64.24493483045507, 7.0, 1.0
23, -12.991441134486138, 1.0, 1.0
41, -53.73790900488958, 7.0, 1.0
47, -49.37657935239053, 4.0, 1.0
82, -77.11499336220119, 6.0, 1.0
43, -45.38104133443868, 4.0, 1.0
171, -241.76753921156114, 13.0, 1.0
34, -37.36359276836491, 4.0, 1.0
100, -52.654307694622766, 6.0, 1.0
65, -42.81253167369569, 2.0, 1.0
53, -71.30415371219031, 10.0, 1.0
58, -47.484088311762804, 6.0, 1.0
58, -71.66449135157602, 6.0, 1.0
25, -34.43450781145548, 4.0, 1.0
44, -70.93587768864532, 8.0, 1.0
44, -57.97190572855523, 7.0, 1.0
20, -38.365692897592815, 6.0, 1.0
59, -26.064299514344864, 1.0, 1.0
102, -93.6083875842846, 4.0, 1.0
76, -144.8324237748232, 20.0, 1.0
33, -71.9023103323679, 9.0, 1.0
77, -58.46206124628331, 3.0, 1.0
94, -98.45074218838842, 12.0, 1.0
37, -12.274997441168964, 0.0, 1.0
53, -66.29790171926139, 8.0, 1.0
50, -99.97964511350177, 10.0, 1.0
48, -57.71504086093901, 7.0, 1.0
11, -3.3276506026856953, 0.0, 1.0
217, -311.78400278176093, 15.0, 1.0
66, -73.17896716684099, 9.0, 1.0
43, -68.47053949740423, 10.0, 1.0
55, -90.04060341695458, 12.0, 1.0
126, -134.71126345632297, 16.0, 1.0
71, -68.53760519844533, 6.0, 1.0
33, -21.230161891542195, 0.0, 1.0
59, -40.1789493042186, 0.0, 1.0
130, -254.41307117346926, 37.0, 1.0
83, -196.58182048060885, 29.0, 1.0
40, -16.187362023250987, 1.0, 1.0
