episode, total_reward, respect, done
episode, total_reward, respect, done
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
1000, -250.19859313964844, 0.0, 0.0
episode, total_reward, respect, done
episode, total_reward, respect, done
episode, total_reward, respect, done
0, 0.0, 0.0, 0.0
episode, total_reward, respect, done
episode, total_reward, respect, done
0, 0.0, 0.0, 0.0
10, -2.5019989013671875, 0.0, 0.0
10, -2.5019989013671875, 0.0, 0.0
10, -2.5019989013671875, 0.0, 0.0
10, -2.5019989013671875, 0.0, 0.0
10, -2.5019989013671875, 0.0, 0.0
10, -2.5019989013671875, 0.0, 0.0
10, -2.5019989013671875, 0.0, 0.0
10, -2.5019989013671875, 0.0, 0.0
10, -2.5019989013671875, 0.0, 0.0
10, -2.5019989013671875, 0.0, 0.0
10, -2.5019989013671875, 0.0, 0.0
10, -2.5019989013671875, 0.0, 0.0
10, -2.5019989013671875, 0.0, 0.0
10, -2.5019989013671875, 0.0, 0.0
10, -2.5019989013671875, 0.0, 0.0
10, -2.5019989013671875, 0.0, 0.0
10, -2.5019989013671875, 0.0, 0.0
10, -2.5019989013671875, 0.0, 0.0
10, -2.5019989013671875, 0.0, 0.0
10, -2.5019989013671875, 0.0, 0.0
10, -2.5019989013671875, 0.0, 0.0
10, -2.5019989013671875, 0.0, 0.0
10, -2.5019989013671875, 0.0, 0.0
10, -2.5019989013671875, 0.0, 0.0
10, -2.5019989013671875, 0.0, 0.0
10, -2.5019989013671875, 0.0, 0.0
10, -2.5019989013671875, 0.0, 0.0
10, -2.5019989013671875, 0.0, 0.0
10, -2.5019989013671875, 0.0, 0.0
10, -2.5019989013671875, 0.0, 0.0
10, -2.5019989013671875, 0.0, 0.0
10, -2.5019989013671875, 0.0, 0.0
10, -2.5019989013671875, 0.0, 0.0
10, -2.5019989013671875, 0.0, 0.0
10, -2.5019989013671875, 0.0, 0.0
10, -2.5019989013671875, 0.0, 0.0
10, -2.5019989013671875, 0.0, 0.0
10, -2.5019989013671875, 0.0, 0.0
episode, total_reward, respect, done
0, 0.0, 0.0, 0.0
10, -2.5019989013671875, 0.0, 0.0
10, -2.5019989013671875, 0.0, 0.0
10, -2.5019989013671875, 0.0, 0.0
7, -1.7513993978500366, 0.0, 0.0
episode, total_reward, respect, done
0, 0.0, 0.0, 0.0
6, -1.50119948387146, 0.0, 0.0
episode, total_reward, respect, done
0, 0.0, 0.0, 0.0
episode, total_reward, respect, done
0, 0.0, 0.0, 0.0
1, -0.25019991397857666, 0.0, 0.0
3, -0.75059974193573, 0.0, 0.0
episode, total_reward, respect, done
0, 0.0, 0.0, 0.0
episode, total_reward, respect, done
0, 0.0, 0.0, 0.0
3, -0.75059974193573, 0.0, 0.0
episode, total_reward, respect, done
0, 0.0, 0.0, 0.0
episode, total_reward, respect, done
0, 0.0, 0.0, 0.0
episode, total_reward, respect, done
0, 0.0, 0.0, 0.0
episode, total_reward, respect, done
0, 0.0, 0.0, 0.0
0, 0.0, 0.0, 0.0
0, 0.0, 0.0, 0.0
0, 0.0, 0.0, 0.0
0, 0.0, 0.0, 0.0
0, 0.0, 0.0, 0.0
0, 0.0, 0.0, 0.0
0, 0.0, 0.0, 0.0
0, 0.0, 0.0, 0.0
0, 0.0, 0.0, 0.0
0, 0.0, 0.0, 0.0
0, 0.0, 0.0, 0.0
0, 0.0, 0.0, 0.0
0, 0.0, 0.0, 0.0
0, 0.0, 0.0, 0.0
0, 0.0, 0.0, 0.0
0, 0.0, 0.0, 0.0
0, 0.0, 0.0, 0.0
0, 0.0, 0.0, 0.0
0, 0.0, 0.0, 0.0
0, 0.0, 0.0, 0.0
0, 0.0, 0.0, 0.0
0, 0.0, 0.0, 0.0
0, 0.0, 0.0, 0.0
0, 0.0, 0.0, 0.0
0, 0.0, 0.0, 0.0
0, 0.0, 0.0, 0.0
0, 0.0, 0.0, 0.0
0, 0.0, 0.0, 0.0
0, 0.0, 0.0, 0.0
0, 0.0, 0.0, 0.0
0, 0.0, 0.0, 0.0
0, 0.0, 0.0, 0.0
0, 0.0, 0.0, 0.0
0, 0.0, 0.0, 0.0
0, 0.0, 0.0, 0.0
0, 0.0, 0.0, 0.0
0, 0.0, 0.0, 0.0
0, 0.0, 0.0, 0.0
0, 0.0, 0.0, 0.0
0, 0.0, 0.0, 0.0
0, 0.0, 0.0, 0.0
episode, total_reward, respect, done
0, 0.0, 0.0, 0.0
10, -2.5019989013671875, 0.0, 0.0
10, -2.5019989013671875, 0.0, 0.0
10, -2.5019989013671875, 0.0, 0.0
10, -2.5019989013671875, 0.0, 0.0
10, -2.5019989013671875, 0.0, 0.0
10, -2.5019989013671875, 0.0, 0.0
10, -2.5019989013671875, 0.0, 0.0
10, -2.5019989013671875, 0.0, 0.0
10, -2.5019989013671875, 0.0, 0.0
episode, total_reward, respect, done
0, 0.0, 0.0, 0.0
10, -11.881257057189941, 0.0, 0.0
10, -11.881257057189941, 0.0, 0.0
10, -11.881257057189941, 0.0, 0.0
10, -11.881257057189941, 0.0, 0.0
10, -11.881257057189941, 0.0, 0.0
10, -11.881257057189941, 0.0, 0.0
10, -11.881257057189941, 0.0, 0.0
10, -11.881257057189941, 0.0, 0.0
10, -11.881257057189941, 0.0, 0.0
episode, total_reward, respect, done
0, 0.0, 0.0, 0.0
10, -11.881257057189941, 0.0, 0.0
10, -11.881257057189941, 0.0, 0.0
10, -11.881257057189941, 0.0, 0.0
10, -11.881257057189941, 0.0, 0.0
10, -11.881257057189941, 0.0, 0.0
10, -11.881257057189941, 0.0, 0.0
10, -11.881257057189941, 0.0, 0.0
10, -11.881257057189941, 0.0, 0.0
10, -11.881257057189941, 0.0, 0.0
episode, total_reward, respect, done
0, 0.0, 0.0, 0.0
10, -11.881257057189941, 0.0, 0.0
10, -11.881257057189941, 0.0, 0.0
episode, total_reward, respect, done
0, 0.0, 0.0, 0.0
10, -12.090839385986328, 0.0, 0.0
10, -9.235880851745605, 0.0, 0.0
10, -4.079409122467041, 0.0, 0.0
episode, total_reward, respect, done
